Date,UPV,DNV,ADV,DEC,SPX,Lows,Highs,AAII,VIX
12/3/1991,32.606,121.7,565.0,1019.0,370.03,0.1459,1.8519,0.0,18.82
13/3/1991,124.13,33.25,933.0,633.0,374.57,0.3403,2.3392,0.0,16.09
14/3/1991,92.462,115.65,787.0,785.0,373.5,0.1449,4.5587,10.0,14.94
15/3/1991,94.681,107.53,561.0,1028.0,373.59,0.24100000000000002,2.4438,10.0,14.9
18/3/1991,48.891999999999996,89.381,722.0,841.0,372.11,0.0968,1.4209,10.0,15.79
19/3/1991,29.449,129.1,466.0,1142.0,366.59,0.0973,1.0234,10.0,16.11
20/3/1991,87.648,84.179,850.0,671.0,367.92,0.1455,1.6216,10.0,16.04
21/3/1991,88.66,88.89299999999999,818.0,749.0,366.58,0.431,3.1599,-16.0,16.86
22/3/1991,71.455,65.113,793.0,743.0,367.48,0.0488,2.5993,-16.0,16.49
25/3/1991,82.90100000000001,53.63,952.0,610.0,369.83,0.0975,4.1708,-16.0,16.76
26/3/1991,136.69,40.518,1041.0,537.0,376.3,0.1462,5.358,-16.0,16.31
27/3/1991,97.37799999999999,85.51700000000001,879.0,708.0,375.35,0.1455,7.0361,-16.0,16.55
28/3/1991,66.484,59.905,859.0,679.0,375.22,0.3421,4.5966,-6.0,16.88
1/4/1991,37.357,90.15700000000001,637.0,979.0,371.3,0.147,3.639,-6.0,17.42
2/4/1991,151.24,21.656999999999996,1193.0,447.0,379.5,0.1949,6.8665,-6.0,17.4
3/4/1991,112.17,83.325,957.0,673.0,378.94,0.0491,9.1393,-6.0,17.61
4/4/1991,103.34,74.794,967.0,683.0,379.77,0.0972,8.6663,16.0,18.01
5/4/1991,47.931000000000004,118.86,601.0,957.0,375.36,0.1962,6.1531,16.0,17.63
8/4/1991,78.568,42.452,940.0,614.0,378.66,0.1963,4.4704,16.0,17.41
9/4/1991,35.133,114.38,576.0,1043.0,373.56,0.2435,4.2939,16.0,20.12
10/4/1991,58.95,87.56700000000001,712.0,859.0,373.15,0.1928,2.8585,16.0,19.73
11/4/1991,130.19,44.948,1108.0,508.0,377.63,0.0978,5.012,-14.0,17.24
12/4/1991,124.49,51.313,950.0,631.0,380.4,0.1451,6.1382,-14.0,18.45
15/4/1991,82.565,57.393,935.0,682.0,381.19,0.1934,7.0192,-14.0,16.5
16/4/1991,165.15,29.803,1126.0,514.0,387.62,0.1444,8.4046,-14.0,15.82
17/4/1991,159.47,60.343,1032.0,576.0,390.45,0.1938,10.289000000000001,-14.0,15.47
18/4/1991,88.76299999999999,104.3,708.0,917.0,388.46,0.2915,7.0436,-22.0,16.26
19/4/1991,46.605,127.42,585.0,1029.0,384.2,0.2385,3.1777,-22.0,15.68
22/4/1991,35.139,113.58,444.0,1248.0,380.95,0.1938,1.7408,-22.0,16.78
23/4/1991,88.76899999999999,59.218,830.0,794.0,381.76,0.2892,2.7351,-22.0,17.02
24/4/1991,87.35799999999999,57.196000000000005,841.0,725.0,382.76,0.0967,3.6609,-22.0,16.72
25/4/1991,44.537,99.70299999999999,577.0,970.0,379.25,0.1442,3.3807,10.0,17.15
26/4/1991,48.383,74.82600000000001,672.0,859.0,379.02,0.0475,3.0288,10.0,17.27
29/4/1991,26.123,103.94,473.0,1098.0,373.66,0.0948,2.5267,10.0,18.27
30/4/1991,95.965,86.339,843.0,757.0,375.35,0.1917,2.8406,10.0,18.24
1/5/1991,132.83,33.794000000000004,1155.0,486.0,380.29,0.4333,4.1386,10.0,17.77
2/5/1991,103.68,56.511,941.0,630.0,380.52,0.2901,4.9952,-22.0,17.52
3/5/1991,66.72,70.279,748.0,749.0,380.8,0.3359,3.3236,-22.0,17.24
6/5/1991,55.086000000000006,52.508,741.0,793.0,380.08,0.4335,3.2914,-22.0,17.92
7/5/1991,49.238,83.508,739.0,836.0,377.32,0.245,4.023,-22.0,17.46
8/5/1991,78.676,53.341,867.0,682.0,378.51,0.1954,3.513,-22.0,17.78
9/5/1991,132.28,31.901999999999997,1101.0,516.0,383.25,0.5345,4.6578,-24.0,17.17
10/5/1991,22.624000000000002,130.75,491.0,1122.0,375.74,0.4333,4.2226,-24.0,17.54
13/5/1991,60.578,50.07,787.0,777.0,376.76,0.1441,2.9112,-24.0,17.66
14/5/1991,37.311,155.67,388.0,1189.0,371.62,0.2444,1.4954,-24.0,18.0
15/5/1991,38.080999999999996,129.96,567.0,1074.0,368.57,0.3872,1.354,-24.0,18.38
16/5/1991,96.53299999999999,37.997,989.0,569.0,372.19,0.1916,1.79,-16.0,17.24
17/5/1991,69.876,78.811,684.0,813.0,372.39,0.2406,1.8618,-16.0,16.64
20/5/1991,41.805,50.714,702.0,851.0,372.28,0.1426,2.0448,-16.0,17.1
21/5/1991,112.8,49.406000000000006,984.0,578.0,375.35,0.2879,2.7952,-16.0,16.07
22/5/1991,75.569,56.997,766.0,798.0,376.19,0.3396,2.4626,-16.0,16.16
23/5/1991,72.387,73.645,737.0,790.0,374.97,0.3377,3.2039,-24.0,16.11
24/5/1991,81.556,26.107,963.0,541.0,377.49,0.7253,2.6575,-24.0,15.23
28/5/1991,117.86,29.315,1036.0,540.0,381.94,0.5322,3.8273,-24.0,15.67
29/5/1991,105.01,62.582,920.0,627.0,382.79,0.441,5.3171,-24.0,15.9
30/5/1991,163.22,52.316,1139.0,458.0,386.96,0.2921,7.2295,-16.0,16.02
31/5/1991,149.52,62.242,1106.0,514.0,389.83,0.7711,7.2631,-16.0,15.93
3/6/1991,75.215,80.303,808.0,750.0,388.06,0.6759999999999999,6.728,-16.0,16.87
4/6/1991,83.661,71.14699999999999,789.0,789.0,387.74,0.534,5.7074,-16.0,16.17
5/6/1991,71.57300000000001,94.149,672.0,891.0,385.09,0.3937,5.2786,-16.0,16.4
6/6/1991,63.375,87.745,673.0,870.0,383.63,0.3435,3.5105,-8.0,16.93
7/6/1991,32.46,117.8,465.0,1121.0,379.43,0.3415,2.2265,-8.0,16.98
10/6/1991,42.303999999999995,66.58,654.0,920.0,378.57,0.3882,1.4613,-8.0,17.47
11/6/1991,93.705,48.303999999999995,865.0,693.0,381.05,0.3367,1.9864,-8.0,17.32
12/6/1991,20.412,128.2,364.0,1238.0,376.65,0.3837,1.206,-8.0,17.72
13/6/1991,67.072,53.629,793.0,726.0,377.63,0.3421,1.1719,-6.0,16.99
14/6/1991,113.56,40.446999999999996,1025.0,539.0,382.29,0.2438,2.16,-6.0,15.98
17/6/1991,44.251999999999995,68.911,657.0,853.0,380.13,0.3388,2.4155,-6.0,15.5
18/6/1991,51.708,81.158,615.0,893.0,378.59,0.4384,2.6621,-6.0,16.14
19/6/1991,24.421,114.89,414.0,1156.0,375.09,0.436,0.9309,-6.0,17.44
20/6/1991,62.854,76.695,648.0,863.0,375.42,0.9648,1.0239,-12.0,16.75
21/6/1991,111.26,51.876999999999995,840.0,701.0,377.75,0.5371,1.2002,-12.0,16.51
24/6/1991,11.860999999999999,115.01,308.0,1331.0,370.94,0.4418,0.539,-12.0,18.28
25/6/1991,51.549,81.202,623.0,887.0,370.65,0.4348,0.3421,-12.0,17.85
26/6/1991,75.74600000000001,81.821,699.0,872.0,371.59,0.3872,0.8776,-12.0,17.98
27/6/1991,95.213,37.088,949.0,591.0,374.4,1.1269,1.069,-44.0,17.87
28/6/1991,44.325,100.94,677.0,901.0,371.16,0.6826,0.9201,-44.0,19.55
1/7/1991,130.18,22.368000000000002,1159.0,474.0,377.92,0.7201,2.026,-44.0,18.64
2/7/1991,62.98,66.017,778.0,757.0,377.47,1.4209,1.8868,-44.0,17.63
3/7/1991,30.221,94.891,454.0,1109.0,373.33,1.2708,1.319,-44.0,19.47
5/7/1991,35.359,20.677,795.0,556.0,374.08,1.4627,0.9744,-44.0,18.35
8/7/1991,86.84100000000001,28.316999999999997,882.0,660.0,377.94,0.7775,1.5942,-44.0,20.29
9/7/1991,66.111,65.208,822.0,713.0,376.11,1.3559,2.8585,-44.0,19.76
10/7/1991,87.87200000000001,64.639,855.0,709.0,375.74,1.1611,3.3237,-44.0,19.19
11/7/1991,81.21,53.35,862.0,638.0,376.97,1.2213,2.2893,-18.0,17.39
12/7/1991,107.25,44.705,1024.0,520.0,380.25,0.5128,3.7356,-18.0,18.29
15/7/1991,104.19,36.589,996.0,595.0,382.39,0.628,4.4132,-18.0,17.78
16/7/1991,87.554,68.873,840.0,755.0,381.54,0.6298,3.5817,-18.0,17.49
17/7/1991,101.96,70.354,824.0,742.0,381.18,0.7707,3.44,-18.0,17.52
18/7/1991,127.78,44.777,1026.0,533.0,385.37,0.7793,3.4036,-46.0,15.77
19/7/1991,73.181,84.04,753.0,783.0,384.22,0.6226,3.7374,-46.0,15.5
22/7/1991,49.303999999999995,81.285,692.0,915.0,382.88,0.1455,2.7645,-46.0,16.9
23/7/1991,46.183,93.53200000000001,569.0,1014.0,379.42,0.5731,2.6442,-46.0,16.58
24/7/1991,56.71,78.26100000000001,660.0,873.0,378.64,0.7167,1.5289,-46.0,16.41
25/7/1991,82.465,42.221000000000004,899.0,677.0,380.96,0.6232,2.0349,-30.0,15.74
26/7/1991,57.449,50.083,780.0,734.0,380.93,0.3833,2.2994,-30.0,15.45
29/7/1991,76.235,36.381,807.0,708.0,383.15,0.5243,2.7616,-30.0,15.67
30/7/1991,110.14,36.012,1029.0,551.0,386.69,0.4808,4.6043,-30.0,15.47
31/7/1991,87.979,54.097,963.0,622.0,387.81,0.3344,4.4307,-30.0,15.18
1/8/1991,71.214,71.767,684.0,885.0,387.12,0.5329,3.7055,-34.0,15.47
2/8/1991,72.8,63.931000000000004,894.0,683.0,387.18,0.2935,4.6868,-34.0,15.26
5/8/1991,42.178000000000004,61.515,596.0,957.0,385.06,0.5814,3.7853,-34.0,15.92
6/8/1991,128.15,27.338,1095.0,502.0,390.62,0.6715,5.7156,-34.0,15.54
7/8/1991,88.484,61.711000000000006,886.0,694.0,390.56,0.8099,7.662999999999999,-34.0,15.56
8/8/1991,69.516,67.762,759.0,800.0,389.32,0.2869,6.5882,-48.0,15.98
9/8/1991,47.643,77.244,695.0,868.0,387.12,0.4312,4.3729,-48.0,15.45
12/8/1991,76.696,50.83,767.0,776.0,388.02,0.4251,4.2206,-48.0,15.26
13/8/1991,135.12,59.453,933.0,667.0,389.62,0.4284,6.4885,-48.0,14.73
14/8/1991,107.86,63.178999999999995,887.0,700.0,389.9,0.4706,7.0,-48.0,15.09
15/8/1991,68.579,82.781,792.0,782.0,389.33,0.5286,5.3901,-26.0,15.19
16/8/1991,43.722,121.52,500.0,1036.0,385.58,0.9113,3.3062,-26.0,16.01
19/8/1991,15.4,202.94,241.0,1566.0,376.47,0.3817,0.8567,-26.0,21.19
20/8/1991,114.4,44.773,1088.0,566.0,379.43,0.4762,1.999,-26.0,18.86
21/8/1991,202.68,17.622,1478.0,268.0,390.59,0.7565,5.603,-26.0,15.62
22/8/1991,85.365,63.596000000000004,896.0,698.0,391.33,0.6708,6.0304,-36.0,14.59
23/8/1991,108.72,48.714,973.0,610.0,394.17,2.2846,5.611000000000001,-36.0,14.41
26/8/1991,58.856,51.794,751.0,809.0,393.85,0.6188,4.2918,-36.0,14.81
27/8/1991,54.806999999999995,70.237,697.0,873.0,393.06,0.2374,3.8535,-36.0,15.46
28/8/1991,114.29,32.586999999999996,1063.0,519.0,396.64,0.4274,6.3576,-36.0,15.31
29/8/1991,71.796,57.625,795.0,787.0,396.47,0.2853,6.1022,-18.0,14.82
30/8/1991,51.214,58.123000000000005,786.0,753.0,395.43,0.3815,3.8462,-18.0,14.46
3/9/1991,41.769,93.7,613.0,955.0,392.15,0.2854,4.3582,-18.0,16.57
4/9/1991,41.09,94.557,554.0,1016.0,389.97,0.239,2.3546,-18.0,17.18
5/9/1991,54.745,88.255,700.0,853.0,389.14,0.1892,1.5812,-28.0,17.31
6/9/1991,66.717,75.164,762.0,799.0,389.1,0.4327,3.6789,-28.0,16.76
9/9/1991,40.335,53.54600000000001,732.0,803.0,388.57,0.4805,2.1521,-28.0,17.73
10/9/1991,18.441,104.13,416.0,1181.0,384.56,0.4792,1.7478,-28.0,18.22
11/9/1991,63.799,60.081,731.0,800.0,385.09,0.43,2.1287,-28.0,17.96
12/9/1991,94.435,45.141000000000005,950.0,604.0,387.34,0.4304,3.252,-14.0,16.21
13/9/1991,36.823,110.34,682.0,902.0,383.59,0.6613,3.7565,-14.0,17.88
16/9/1991,88.73100000000001,64.234,912.0,704.0,385.78,0.5203,3.0971,-14.0,17.82
17/9/1991,69.118,72.12100000000001,724.0,843.0,385.5,0.4782,3.9623,-14.0,17.68
18/9/1991,77.768,37.42,844.0,700.0,386.94,0.6657,4.1311,-14.0,17.56
19/9/1991,107.72,73.182,906.0,650.0,387.56,0.8447,5.6968,-36.0,17.56
20/9/1991,124.68,82.1,911.0,653.0,387.92,1.0849,6.1792,-36.0,17.08
23/9/1991,42.01,78.38600000000001,651.0,906.0,385.92,0.8072,4.1252,-36.0,16.38
24/9/1991,89.619,53.911,876.0,688.0,387.71,0.8945,4.8885,-36.0,16.04
25/9/1991,62.589,69.919,732.0,838.0,386.88,0.8019,4.4444,-36.0,15.68
26/9/1991,72.47,62.405,877.0,709.0,386.49,0.8535,4.3292,-38.0,15.35
27/9/1991,63.878,73.223,793.0,764.0,385.9,0.7594,6.2797,-38.0,16.31
30/9/1991,79.111,46.032,1071.0,514.0,387.86,0.7565,5.9046,-38.0,15.85
1/10/1991,84.49700000000001,57.69,894.0,700.0,389.2,0.7136,7.1294,-38.0,14.81
2/10/1991,74.958,72.932,783.0,838.0,388.26,0.4757,6.9789,-38.0,15.81
3/10/1991,38.813,114.61,514.0,1047.0,384.47,0.5196,4.4125,-30.0,17.04
4/10/1991,48.045,92.906,668.0,895.0,381.24,0.7963,4.1389,-30.0,15.63
7/10/1991,37.641999999999996,88.803,516.0,1092.0,379.5,1.0552,2.9773,-30.0,18.58
8/10/1991,87.34100000000001,57.65,902.0,688.0,380.67,1.0466,3.6967,-30.0,17.81
9/10/1991,44.873000000000005,116.47,545.0,1072.0,376.8,1.7013,3.8046,-30.0,18.54
10/10/1991,86.303,53.452,803.0,718.0,380.55,1.2796,2.4809,-22.0,17.8
11/10/1991,83.01899999999999,43.467,916.0,638.0,381.45,1.1743,3.2258,-22.0,17.6
14/10/1991,95.891,20.583000000000002,1090.0,463.0,386.47,1.0973,3.948,-22.0,16.71
15/10/1991,149.75,43.831,1151.0,488.0,391.01,0.4744,7.9792,-22.0,16.22
16/10/1991,136.28,64.782,1063.0,608.0,392.8,0.3852,9.1163,-22.0,14.85
17/10/1991,79.436,97.861,776.0,846.0,391.92,0.8499,7.2329,-40.0,16.32
18/10/1991,101.5,83.295,900.0,723.0,392.5,0.6512,7.0896,-40.0,15.87
21/10/1991,43.051,94.788,626.0,1014.0,390.02,0.5133,4.4923,-40.0,16.66
22/10/1991,70.044,105.02,685.0,914.0,387.83,0.4198,5.7063,-40.0,16.55
23/10/1991,71.985,86.116,684.0,887.0,387.94,0.7487,4.1018,-40.0,16.26
24/10/1991,43.98,113.75,518.0,1072.0,385.07,0.7951,2.8951,-38.0,15.62
25/10/1991,66.775,77.45100000000001,682.0,920.0,384.2,0.943,1.9755,-38.0,15.75
28/10/1991,104.89,39.185,1001.0,596.0,389.52,1.1865,2.9858,-38.0,15.45
29/10/1991,112.87,58.388000000000005,1031.0,610.0,391.48,1.0818,4.6047,-38.0,15.55
30/10/1991,113.33,59.294,977.0,654.0,392.96,0.9005,5.8333,-38.0,15.46
31/10/1991,84.165,66.124,904.0,725.0,392.46,0.9767,5.1948,4.0,15.48
1/11/1991,89.26299999999999,84.045,772.0,845.0,391.32,0.6944,5.0047,4.0,15.6
4/11/1991,53.905,80.753,658.0,974.0,390.28,0.5102,2.7985,4.0,16.35
5/11/1991,55.2,81.48,763.0,869.0,388.71,0.7929,3.8337,4.0,16.48
6/11/1991,78.303,59.983999999999995,896.0,728.0,389.97,1.0624,4.2731,4.0,16.47
7/11/1991,129.87,45.131,1085.0,560.0,393.72,0.7431,6.938,-36.0,15.97
8/11/1991,74.207,74.22,896.0,736.0,392.89,0.9713,6.5832,-36.0,15.43
11/11/1991,60.477,48.147,838.0,748.0,393.12,0.4636,5.3321,-36.0,14.89
12/11/1991,127.01,45.576,1092.0,595.0,396.74,0.9822,8.8532,-36.0,14.04
13/11/1991,88.398,68.476,778.0,833.0,397.41,0.5046,5.0393,-36.0,13.95
14/11/1991,87.463,87.772,804.0,852.0,397.15,0.8322,7.132999999999999,-24.0,13.96
15/11/1991,11.700999999999999,208.99,334.0,1484.0,382.62,0.8283,3.5994,-24.0,21.18
18/11/1991,132.0,81.309,723.0,989.0,385.24,1.7074,1.011,-24.0,18.28
19/11/1991,25.541,200.89,341.0,1439.0,379.42,2.4816,0.8246,-24.0,20.34
20/11/1991,73.429,100.41,791.0,892.0,378.53,3.2066,0.8776,-24.0,20.4
21/11/1991,96.473,71.405,842.0,804.0,380.06,1.7552,1.3054,-4.0,19.11
22/11/1991,33.91,130.17,507.0,1149.0,376.14,2.1445,1.2993,-4.0,21.2
25/11/1991,54.751999999999995,94.552,629.0,1057.0,375.34,3.4339,0.7874,-4.0,21.92
26/11/1991,102.44,83.28399999999999,869.0,779.0,377.96,3.3812,1.0190000000000001,-4.0,19.8
27/11/1991,61.915,75.339,739.0,879.0,376.55,2.9643,1.2121,-4.0,19.84
29/11/1991,25.215999999999998,35.448,775.0,751.0,375.22,2.1445,1.0654,-34.0,20.26
2/12/1991,125.68,41.43,927.0,781.0,381.4,2.0823,2.0305,-34.0,20.18
3/12/1991,77.438,85.58200000000001,852.0,826.0,380.96,1.4266,2.7151,-34.0,19.7
4/12/1991,68.354,92.65299999999999,763.0,854.0,380.07,2.0323,2.1247,-34.0,19.54
5/12/1991,48.145,95.244,619.0,1037.0,377.4,2.6892,2.3245,-54.0,20.19
6/12/1991,93.47399999999999,73.22,874.0,775.0,379.09,3.3058,3.3058,-54.0,19.04
9/12/1991,62.03,86.834,699.0,941.0,378.26,3.2169,3.1710000000000003,-54.0,19.74
10/12/1991,70.595,97.34899999999999,639.0,1041.0,377.9,4.2883,2.6916,-54.0,19.89
11/12/1991,60.394,116.19,626.0,1026.0,377.7,5.0731,1.8282,-54.0,20.57
12/12/1991,130.35,40.416,1044.0,603.0,381.55,2.5276,2.1599,-34.0,19.08
13/12/1991,113.89,48.119,1090.0,563.0,384.47,1.5938,3.2787,-34.0,17.88
16/12/1991,79.493,65.707,1000.0,710.0,384.46,1.5902,3.4075,-34.0,17.62
17/12/1991,53.36,117.56,594.0,1139.0,382.74,2.5455,2.6818,-34.0,18.12
18/12/1991,77.811,88.595,756.0,921.0,383.48,2.9104,1.6826,-34.0,17.78
19/12/1991,62.986000000000004,109.15,693.0,1026.0,382.52,2.7879,2.3766,-28.0,17.96
20/12/1991,206.82,74.483,1138.0,618.0,387.04,1.8962,5.3273,-28.0,17.65
23/12/1991,180.99,22.683000000000003,1410.0,435.0,396.82,1.5281,9.0337,-28.0,16.61
24/12/1991,110.47,33.997,1277.0,421.0,399.33,0.6503,8.732000000000001,-28.0,15.67
26/12/1991,111.97,20.945,1286.0,456.0,404.84,0.4132,9.596,-22.0,15.44
27/12/1991,91.667,41.926,1085.0,609.0,406.46,0.6375,10.245999999999999,-22.0,15.7
30/12/1991,194.53,32.703,1387.0,460.0,415.14,0.7613,14.151,-22.0,17.63
31/12/1991,147.31,81.831,1247.0,612.0,417.09,0.5791,14.967,-22.0,19.31
2/1/1992,102.37,84.79799999999999,871.0,917.0,417.26,0.1365,5.141,-2.0,18.95
3/1/1992,126.45,63.11,1079.0,680.0,419.34,0.2272,8.1327,-2.0,18.75
6/1/1992,116.76,101.21,1059.0,787.0,417.96,1.7655,9.7005,-2.0,18.96
7/1/1992,113.5,106.87,916.0,881.0,417.4,0.5773,8.3296,-2.0,19.23
8/1/1992,149.05,114.62,1073.0,707.0,418.1,0.1788,10.630999999999998,-2.0,18.72
9/1/1992,147.8,113.75,1014.0,783.0,417.61,0.6573,11.485,-4.0,18.96
10/1/1992,67.553,140.16,669.0,1093.0,415.1,0.1782,5.5005,-4.0,18.45
13/1/1992,85.711,89.82600000000001,808.0,964.0,414.34,1.1449,4.1176,-4.0,18.01
14/1/1992,202.38,33.104,1250.0,525.0,420.44,0.4054,8.2883,-4.0,17.01
15/1/1992,196.28,96.212,1153.0,652.0,420.77,0.5832,11.036,-4.0,17.39
16/1/1992,160.62,152.43,934.0,900.0,418.21,0.8176,9.1805,2.0,17.64
17/1/1992,132.8,116.45,922.0,831.0,418.86,0.6312,7.0716,2.0,16.32
20/1/1992,65.50399999999999,93.461,759.0,947.0,416.36,1.7612,3.9144,2.0,16.42
21/1/1992,51.229,146.16,578.0,1195.0,412.64,0.45399999999999996,3.5358,2.0,17.92
22/1/1992,148.86,58.466,1147.0,628.0,418.13,0.5882,3.7155,2.0,16.75
23/1/1992,86.96700000000001,121.24,798.0,939.0,414.96,0.2703,4.6564,-8.0,16.46
24/1/1992,103.47,81.852,908.0,813.0,415.48,0.1802,4.1723,-8.0,16.24
27/1/1992,87.81299999999999,80.102,890.0,831.0,414.99,0.0896,5.0182,-8.0,16.67
28/1/1992,103.05,84.01700000000001,891.0,812.0,414.96,0.272,5.4801,-8.0,17.67
29/1/1992,62.993,163.39,653.0,1054.0,410.34,0.1821,5.6083,-8.0,17.62
30/1/1992,100.11,72.297,888.0,789.0,411.63,0.1813,3.6513,-6.0,17.49
31/1/1992,71.375,104.83,748.0,942.0,408.79,0.1812,3.6748,-6.0,17.4
3/2/1992,85.56299999999999,70.399,923.0,820.0,409.53,0.3165,3.6036,-6.0,18.2
4/2/1992,156.29,55.349,1116.0,620.0,413.85,0.2268,5.1607,-6.0,17.96
5/2/1992,131.44,106.53,966.0,749.0,413.84,0.365,6.8481,-6.0,18.22
6/2/1992,123.97,87.743,912.0,772.0,413.82,0.317,6.3528,-28.0,18.79
7/2/1992,85.829,122.7,702.0,977.0,411.09,0.3166,5.4745,-28.0,18.51
10/2/1992,105.87,55.298,1062.0,658.0,413.77,0.4108,4.7986,-28.0,18.56
11/2/1992,95.546,78.561,935.0,774.0,413.76,0.2756,5.3037,-28.0,17.7
12/2/1992,141.03,59.966,1096.0,648.0,417.13,0.4054,6.178999999999999,-28.0,17.37
13/2/1992,62.951,139.05,609.0,1113.0,413.69,0.4946,5.1154,-8.0,17.45
14/2/1992,92.569,101.52,786.0,902.0,412.48,0.3169,4.4091,-8.0,17.03
18/2/1992,71.419,135.54,714.0,1080.0,407.38,0.4989,5.1339,-8.0,18.22
19/2/1992,106.39,97.83,753.0,963.0,408.26,0.5941,3.5522,-8.0,17.16
20/2/1992,191.38,57.518,1158.0,593.0,413.9,0.6843,6.7295,-6.0,16.72
21/2/1992,86.536,135.24,725.0,981.0,411.46,0.5432,5.1832,-6.0,16.87
24/2/1992,72.255,80.495,726.0,1013.0,412.27,0.408,3.305,-6.0,17.13
25/2/1992,71.059,110.02,644.0,1082.0,410.45,1.7751,1.7639,-6.0,16.35
26/2/1992,166.25,50.817,1141.0,578.0,415.35,0.5452,4.4244,-6.0,16.64
27/2/1992,94.245,95.25,912.0,810.0,413.86,0.4527,4.7321,-14.0,16.51
28/2/1992,74.744,98.069,825.0,895.0,412.7,0.6818,3.7021,-14.0,16.68
2/3/1992,82.934,74.388,907.0,806.0,412.45,1.4732,3.5072,-14.0,16.88
3/3/1992,106.02,70.30199999999999,929.0,776.0,412.85,1.214,4.647,-14.0,17.26
4/3/1992,58.521,125.86,613.0,1065.0,409.33,0.8524,3.6355,-14.0,17.89
5/3/1992,42.008,141.19,486.0,1267.0,406.51,0.7149,1.6629,-10.0,18.47
6/3/1992,50.324,106.62,602.0,1100.0,404.44,0.8933,1.3926,-10.0,19.75
9/3/1992,76.456,61.659,884.0,852.0,405.21,1.0403,1.5247,-10.0,19.68
10/3/1992,113.9,56.221000000000004,1076.0,630.0,406.89,0.5418,1.9231,-10.0,18.68
11/3/1992,33.153,122.74,516.0,1168.0,404.03,0.4464,1.2217,-10.0,19.79
12/3/1992,61.297,96.21799999999999,629.0,1016.0,403.89,0.5352,0.9959,-24.0,19.72
13/3/1992,97.148,59.346000000000004,987.0,675.0,405.84,0.7149,1.3146,-24.0,18.35
16/3/1992,62.248000000000005,64.876,782.0,922.0,406.39,0.6732,1.3945,-24.0,18.46
17/3/1992,124.93,42.233000000000004,1051.0,651.0,409.58,1.2584,2.509,-24.0,16.79
18/3/1992,85.215,80.491,917.0,798.0,409.15,1.2579,2.7654,-24.0,16.69
19/3/1992,98.37700000000001,70.105,926.0,781.0,409.8,0.6905,3.8548,-4.0,16.52
20/3/1992,132.12,84.21799999999999,920.0,777.0,411.3,0.9417,4.0516,-4.0,16.82
23/3/1992,53.341,77.851,699.0,996.0,409.91,0.7156,2.6044,-4.0,16.73
24/3/1992,66.306,99.021,740.0,1001.0,408.88,1.0859999999999999,2.9712,-4.0,16.32
25/3/1992,84.925,77.798,767.0,883.0,407.52,1.4486,2.1143,-4.0,16.19
26/3/1992,78.51899999999999,77.97399999999999,765.0,842.0,407.86,0.816,1.7179,-14.0,16.29
27/3/1992,23.405,124.21,449.0,1244.0,403.5,1.3945,0.8539,-14.0,16.02
30/3/1992,49.538999999999994,64.124,712.0,922.0,403.0,0.672,0.8945,-14.0,15.97
31/3/1992,84.26,74.08800000000001,897.0,797.0,403.69,1.1151,1.0714,-14.0,16.18
1/4/1992,75.164,89.772,666.0,1027.0,404.23,1.255,0.9054,-14.0,16.48
2/4/1992,43.66,120.49,605.0,1109.0,400.5,1.3802,1.0398,-30.0,17.06
3/4/1992,69.343,91.42299999999999,689.0,949.0,401.55,1.1675,0.4944,-30.0,16.72
6/4/1992,117.11,44.263000000000005,1027.0,697.0,405.59,1.0643,1.0743,-30.0,16.72
7/4/1992,21.188000000000002,159.2,414.0,1394.0,398.06,0.6748,0.8471,-30.0,18.81
8/4/1992,52.667,175.6,435.0,1388.0,394.5,0.8137,0.4029,-30.0,20.15
9/4/1992,167.62,49.449,1280.0,523.0,400.64,1.2584,0.4917,-14.0,17.89
10/4/1992,127.48,50.902,1221.0,532.0,404.29,1.5206,1.0295,-14.0,16.85
13/4/1992,82.12200000000001,44.108999999999995,960.0,773.0,406.08,1.1607,1.0236,-14.0,16.99
14/4/1992,167.6,42.218,1220.0,512.0,412.39,1.7631,2.6304,-14.0,15.98
15/4/1992,141.65,66.007,1111.0,651.0,416.28,1.7978,4.1815,-14.0,15.15
16/4/1992,104.25,105.96,805.0,898.0,416.05,1.7009999999999998,3.0708,-26.0,14.85
20/4/1992,37.625,134.56,497.0,1274.0,410.16,2.2292,2.1875,-26.0,15.93
21/4/1992,94.132,93.51700000000001,782.0,937.0,410.26,3.7601,1.9196,-26.0,16.53
22/4/1992,119.87,80.03399999999999,832.0,874.0,409.81,1.4752,3.2947,-26.0,15.96
23/4/1992,104.62,102.18,830.0,857.0,411.6,1.1191,2.9884,4.0,15.83
24/4/1992,79.462,91.949,823.0,883.0,409.02,0.7566,2.6032,4.0,15.71
27/4/1992,76.273,75.09899999999999,798.0,902.0,408.45,0.4904,1.8075,4.0,16.49
28/4/1992,81.994,84.182,724.0,961.0,409.11,0.8897,1.4166,4.0,16.24
29/4/1992,121.83,63.762,1090.0,602.0,412.02,0.5785,2.5078,4.0,15.95
30/4/1992,139.19,63.297,1198.0,562.0,414.95,1.1607,3.5698,-42.0,15.53
1/5/1992,58.798,98.06299999999999,794.0,922.0,412.53,1.2946,2.5755,-42.0,16.61
4/5/1992,119.69,33.309,1163.0,585.0,416.91,1.1576,3.3853,-42.0,16.92
5/5/1992,103.03,71.16199999999999,935.0,783.0,416.84,1.0259,3.3733,-42.0,16.66
